Emotion,Score (bin),Testflag,Id,Tweet,Number of Records
sadness,0.65,train,40134,It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,1
sadness,0.60,train,40199,My friends tell me I'm pretty. Trigger tells my I'm ugly. I first was confused but then realised I'm both. Pretty ugly. #tru #sad #tumblr,1
sadness,0.70,train,40105,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. #sad,1
sadness,0.60,train,40203,@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process #sadness,1
sadness,0.75,train,40072,No one wants to win the wild card because you have to play the Cubs on the road.  #sadness,1
sadness,0.40,train,40478,Already plotting next steps if I get cut off by the same minivan in tomorrow's drop-off line. #preschoolpolitics #momthings #serious,1
sadness,0.35,train,40544,Damn gud #premiere #LethalWeapon...#funny and #serious,1
sadness,0.30,train,40631,Just put the winter duvet on ☃️❄️🌬☔️ #serious,1
sadness,0.15,train,40752,Well i did hear once before that girls are attracted to men that look like their dad!  👌 #serious,1
sadness,0.65,train,40164,@DeltaAssist Tried 2 get earlier flt 2day  @BWI Turnd away bcuz it was 2 late Then agent let other pas on #silvereliteleftbehind #unhappy,1
sadness,0.65,train,40147,@knology has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging. #unhappy #scam,1
sadness,0.75,train,40070,@lebara - worst possible decision I could have made when arriving in the UK. Shocking service. Poor coverage. #unhappy,1
sadness,0.80,train,40032,It's now September and we're still battling a situation that was said to be handled March of this year. @ATT this is unacceptable #unhappy,1
anger,0.60,dev,10862,Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger,1
anger,0.35,dev,10910,Having a baby born too soon is #lifechanging 6 years on and it feels like only yesterday #sad #happy #angry #emotionalrollercoaster,1
anger,0.70,dev,10919,"Why to have vanity sizes?Now sizes S,XS(evenXXS sometimes) are too big, WTF?! Dear corporate jerks, Lithuania didn't need this. #rant #angry",1
anger,0.70,dev,10892,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,1
anger,0.65,dev,10865,"@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. #fuming",1
anger,0.70,dev,10906,Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡 #fuming,1
anger,0.40,dev,10870,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. #fuming,1
anger,0.40,dev,10880,@TrueAggieFan oh so that's where Brian was! Where was my invite? #offended,1
anger,0.50,dev,10873,"Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman #scowl",1
anger,0.15,dev,10900,"Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored",1
anger,0.40,dev,10928,Sting is just too damn earnest for early morning listening. #sting,1
fear,0.80,dev,21169,The Apocalypse has hit our gym and it's  nothing what I thought it would be...\n\nEveryone is wearing vests! What if it's contagious? #afraid,1
fear,0.85,dev,21212,I don't want speak front to him #afraid #intimidate #nopanicattack,1
fear,0.40,dev,21202,Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !! #awestruck #longingformore,1
fear,0.45,dev,21232,@mikefreemanNFL \nIsn't OBrien supposed to be some sort of offensive genius #awful,1
fear,0.65,dev,21183,Nothing worse than an uber driver that can't drive. #awful,1
fear,0.25,dev,21253,Staff on @ryainair FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @STN_Airport #Compensation #awful,1
fear,0.50,dev,21221,Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate #awful,1
fear,0.35,dev,21196,@CNNPolitics I can't wait to hear what he had to say about the brilliant Dr. Hawking... it should be rich... In the poorest of taste! #bully,1
fear,0.80,dev,21215,When you're scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help #fear #heart #HeartRacing,1
fear,0.45,dev,21248,@CesarSampao @thisisbolton don't get me started on town centre. Used to go every week.... not been for 18 months #horrible,1
fear,0.50,dev,21152,"Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea #horrible",1
fear,0.35,dev,21218,About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography #horror,1
fear,0.65,dev,21236,Bout ta get my @dontbreathe on up in here! @WarrenTheaters #nervous #icantholdmybreaththatlong,1
fear,0.75,dev,21177,Okay. Brace yourself. I will attempt my first loaf of bread in the morning. I will use a dutch oven. I will make the dough now. #nervous,1
fear,0.75,dev,21225,The moment you bring her to meet your best friend and you're nervous af! 😬😆 #nervous #thefriendtest,1
fear,0.80,dev,21156,There goes the butterflies in my stomach. #nervous #anxietyproblems,1
fear,0.65,dev,21167,@joey_coops yes Hun! Avoid at all costs!! #nightmare,1
fear,0.45,dev,21234,Trying to book holiday flights on @britishairways website is becoming a #nightmare,1
fear,0.40,dev,21240,Tweeting from the sporadic wifi on the tube #perilous,1
fear,0.50,dev,21164,@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? #shocking,1
fear,0.50,dev,21250,"Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... #shocking",1
fear,0.45,dev,21255,So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking,1
fear,0.20,dev,21230,It really is amazing the money they give to some of these QB's #nfl #texans #brock #terrible,1
fear,0.60,dev,21185,On @Varneyco/@FoxBusiness to talk latest on #Chelsea Bombing + #Ahmad_Khan_Rahami's trips to #Afghanistan/#Pakistan #tcot #terror,1
fear,0.30,dev,21176,"@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan #timid",1
joy,0.70,dev,30896,It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day #breezy,1
joy,0.45,dev,30846,Somebody who has braved the storm is brewing. #cheerful,1
joy,0.30,dev,30877,"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious",1
joy,0.75,dev,30828,I love my family so much #lucky #grateful #smartassfamily #hilarious #love,1
joy,0.65,dev,30824,Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day. #laughter #challenge #kashmir #baloch,1
joy,0.35,dev,30899,@GigaFag @pipertownsend_ snapchat new would beg to differ #optimism,1
joy,0.35,dev,30871,@hesham786 that's the spirit #optimism,1
joy,0.40,dev,30856,Each day is what you make of it! #goals #challenges #business #goals #optimism #happy #success #photographer #photography #ThursdayThoughts,1
joy,0.50,dev,30874,@harrietemmett great minds think alike. #rejoice,1
joy,0.75,dev,30894,"@PhilGlutting Hey There Phil Glutting thank you for following us, it's appreciated :) #smile",1
sadness,0.40,dev,40825,"@LeePorter94 @DomMcGovern_ hi Dom I saw u at Notts county away, looking for 1 mufc away ticket will pay #blues",1
sadness,0.15,dev,40850,aaahhhh! a little @OtisRedding to soothe the soul. #music #blues,1
sadness,0.40,dev,40829,Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz #blues,1
sadness,0.60,dev,40798,@kayleighmcenany  @DonaldJTrumpJr Is that really all you can offer for those who sacrifice daily to keep you safe...? @kayleighmcenany #sad,1
anger,0.75,test,11472,"@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level. #anger #love #conflicted😬",1
anger,0.70,test,11487,"Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of #anger.",1
anger,0.25,test,11060,"Be quick to #listen, slow to #speak, and slow to #anger.",1
anger,0.75,test,11470,Goddamn headache. #anger,1
anger,0.80,test,11035,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,1
anger,0.85,test,11038,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene #anger #fuck #die #hatered,1
anger,0.35,test,11075,Oh daaaaaaamn @SophiaBush! #getitgirl #girlpower #anger #rawr #ChicagoPD,1
anger,0.80,test,11627,"@Apple thanks for ios10 update, even the best app @telegram freezing and crashing on SE. #angry",1
anger,0.45,test,11310,"@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2 #angry #fedup",1
anger,0.60,test,11274,@bt_uk broadband is shocking regretting signing up now #angry #shouldofgonewithvirgin,1
anger,0.70,test,11437,@Bungie spent over 2 fucking hours and still can't get that dam SIVA fragment on Fellwinters peak mountain #angry,1
anger,0.75,test,11270,@Dominos_UK worst thing is i have confimation from them #angry,1
anger,0.65,test,11214,13 hour @bus rides make me #angry #sorry,1
anger,0.75,test,11449,I hate not having the answers I need. #tomourssuck #prayinsnotcancer #angry,1
anger,0.75,test,11158,ICQ is just making me mad!!!😤 #icq #angry,1
anger,0.75,test,11097,People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop,1
anger,0.90,test,10980,Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠 #angry #Rooney #mufc,1
anger,0.90,test,11653,Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck,1
anger,0.85,test,10954,They gonna give this KKk police bitch the minimum sentence..just wattch #angry,1
anger,0.80,test,11161,Why is it always me picking up the pieces :/ #angry,1
anger,0.80,test,10961,Yay bmth canceled Melbourne show fanfuckingtastic just lost a days pay and hotel fees not happy atm #sad #angry,1
anger,0.55,test,11267,@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter,1
anger,0.55,test,10946,@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈 #bitter #soreloser,1
anger,0.35,test,11022,@rohan_connolly i think your high-profile female colleague would be one in yhat category... #massexodus #bitter,1
anger,0.65,test,11356,2 days on.......never a fucking pen!!!! #nffc #bitter,1
anger,0.50,test,11083,Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻 #bitter #petty,1
anger,0.25,test,10969,HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle,1
anger,0.50,test,11591,Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 #bitter,1
anger,0.70,test,11565,"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18 #bitter  #shouldofVotedforNicole",1
anger,0.50,test,11262,"Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18",1
anger,0.40,test,10973,So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter,1
anger,0.65,test,11187,some of the casuals tweets that Vic has faved are making me gag #bitter,1
anger,0.40,test,11675,ya girl is #bitter,1
anger,0.75,test,10998,"@easyJet Hi folks. Flight is going to be over an hour late departing from INV (EZY864), how do we go about getting a refund please? #boiling",1
anger,0.65,test,11007,After what just happened. In need to smoke. #burning,1
anger,0.55,test,11308,"says, who are you to compared me with the others; I'm just human. #lit #fire #burning",1
anger,0.70,test,11094,Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!! #fume #instagram,1
anger,0.75,test,11166,@CallumPinner you came in at silly o'clock and woke me up that's what happened #wasted #fuming,1
anger,0.65,test,11633,@EmmaHobbs1 I did that! 3 days later my order isn't even in the same postcode as me #fuming,1
anger,0.60,test,11402,@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming,1
anger,0.55,test,11053,"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. #fuming",1
anger,0.55,test,11329,@jonnyp_43 @MedicNow like going to a so called cardiac arrest that turned out to be a cut finger! #fuming #medchat,1
anger,0.60,test,11441,@SouthernRailUK delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading #fuming,1
anger,0.75,test,11549,@TalkTalkCare  how on earth can I send an email to you? Very annoyed customer!!! #fuming,1
anger,0.60,test,11238,"#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. 👋 #fuming",1
anger,0.60,test,11657,Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair #fuming #pretendinghesok #ruok #AFLCatsSwans,1
anger,0.85,test,11026,I HATE little girls 😡😡 got a lot off growing up to do!!! #fuming,1
anger,0.75,test,11439,I love when people say they aren't racist right before they say some racist shit... Not how that works... #fuming,1
anger,0.75,test,11527,Losing the will 2 live with @virginmedia business bb gone down on hold for 23 minutes &amp; whoever picked up cut me off #fuming #NoWorkForMe,1
anger,0.65,test,11088,This is a joke @SomersetCCC #fuming,1
anger,0.75,test,11183,What a fucking muppet.  @jRwild1 #fuming #stalker.,1
anger,0.65,test,11577,Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up #fuming,1
anger,0.60,test,11393,@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. #furious,1
anger,0.60,test,10948,@virginmedia I've been disconnected whilst on holiday 😤 but I don't move house until the 1st October 🤔 #furious,1
anger,0.65,test,11526,"Okay you've annoyed me, you haven't done a good job there at all. #furious",1
anger,0.55,test,11103,@inthefade going back to blissful ignorance?! #fury,1
anger,0.55,test,11494,#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears #fury #anger #O,1
anger,0.30,test,11475,@BitchestheCat Look at those teef! #growl,1
anger,0.55,test,11343,@jamiesmart Huh! It's always my fault isn't it &gt;:( #huff #sulk,1
anger,0.60,test,11241,@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation,1
anger,0.60,test,11004,@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame,1
anger,0.65,test,11680,Stuck in a infuriate scrum about hegemonists. #infuriate #scrum #scrum #Stuck,1
anger,0.80,test,11423,Circle K is dead to me. I hate your new slushie machine. #irate #livid,1
anger,0.55,test,11205,"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells",1
anger,0.10,test,11348,@RiveraJose39 happy birthday to my seed‼️‼️‼️ #renewtherivalry #imyourdaddy #cantbeatme #madden #tater,1
anger,0.60,test,11598,"Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n#haikuchallenge #offend #poetry",1
anger,0.50,test,11665,Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge #offend,1
anger,0.60,test,11667,@StrangeFacesLA why doesn't this account follow me #offended,1
anger,0.60,test,11479,@Toucherandrich there was a US diver named steele johnson. i'd like him barred from the olympics. #offended,1
anger,0.45,test,11141,Here's a tip for everyone: Stop being offended. End. #offended #quit #youredumb #liveyourownlife,1
anger,0.85,test,11511,How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake? #patronus #adder #offended,1
anger,0.55,test,11264,I asked Jared to marry me and he said no. #offended,1
anger,0.75,test,11683,Like he really just fucking asked me that. #offended,1
anger,0.35,test,11672,He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense,1
anger,0.55,test,11584,@cameronNewton #colinkaepernick protests because of the unjust murder of #keithlamontscott in North Carolina #injustice #outrage #speakout,1
anger,0.55,test,11344,@Dak2future decorations are up all over Jersey already #outrage,1
anger,0.60,test,11538,@JaredWyand Maybe if it was transgender the media would cover it #outrage,1
anger,0.60,test,11404,@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! #outrage,1
anger,0.55,test,11234,@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either #outrage,1
anger,0.50,test,11078,Panpiper playing Big River outside The Bridges in SR1 #outrage,1
anger,0.35,test,11321,Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout,1
anger,0.60,test,11694,@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod #rage,1
anger,0.85,test,11203,@douglas_nat @one11north I need it today! Do u know how many fuckin French plaits I had to do this morn with a stroppy 9 yr old! #rage,1
anger,0.70,test,11392,@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage,1
anger,0.45,test,11593,Changed my clothes at work and had my pre-workout..  In route to the gym and there is traffic all over - pre workout kicking in.. #rage,1
anger,0.90,test,11498,Fucking hell. Rush for the damn train also no use. Fucking 4min wait. Still sweating. #rage #smrtruinslives,1
anger,0.70,test,11304,Get to the gym and discover I forgot to put my gym shoes back in my bad 😤 #rage #wwhhyyy,1
anger,0.70,test,11110,Got a $20 tip from a drunk Uber passenger. Today I get a $25 parking ticket. I'd blame karma but my dumb ass forgot to pay the meter. #rage,1
anger,0.65,test,11377,How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat #rage,1
anger,0.65,test,11431,I freaking hate working with #word on my phone #rage #write #writing #writerslife #writerproblems #writer,1
anger,0.50,test,10992,The war is right outside your door #rage #USAToday,1
anger,0.75,test,11381,very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now #rage,1
anger,0.75,test,11130,@o2academybham since when the fuck can you not stand at a concert? #raging,1
anger,0.75,test,10986,Can't believe @virginmedia are putting their prices up!! They already know I'm struggling to pay my bill &amp; won't change my package!! #raging,1
anger,0.75,test,11502,dammit @TMobile whays going on!!! 😤😤😤😤 lol #raging #smh #mobilefails,1
anger,0.25,test,11046,Favourite quote of the year so far is by @ameliameech 'I swore at a parsnip' 😂 #raging,1
anger,0.65,test,11490,He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh #raging,1
anger,0.25,test,11286,@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway,1
anger,0.30,test,11596,"@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless",1
anger,0.15,test,11117,JV girls earn the W vs Stonington 2-1 today. Goals by K Waite and S Winakor. @DeluciaAlexis 1 assist. @mhseccathletics #relentless,1
anger,0.25,test,11254,"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. #revenge",1
anger,0.40,test,11002,@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!,1
anger,0.40,test,11322,@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! #revenge,1
anger,0.45,test,10982,@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy? #revenge #leictershireaway #therey,1
anger,0.35,test,11055,"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge.",1
anger,0.40,test,11299,Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge,1
anger,0.40,test,11677,Another loss to city in the cup next 🙈 😂😂 cmon united! #revenge,1
anger,0.50,test,11481,Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt #revenge,1
anger,0.40,test,11389,India should now react to the uri attack..... #revenge,1
anger,0.20,test,11179,Manchester derby at home #revenge,1
anger,0.60,test,11296,The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet #revenge.,1
anger,0.50,test,11407,@MarkTOByrne I offered @WholeFoods @amazon @CheapAir gold or silver but they said Nah... #bitcoin #snap,1
anger,0.35,test,10996,Bored rn leave Kik/Snapchat #kik #kikme #kikmessage #boredaf #bored #snapchatme #snapchat #snap #country #countrygirl,1
anger,0.50,test,11318,Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute,1
anger,0.15,test,11150,Every dancers dream song #snap #worldpower,1
anger,0.35,test,11510,im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat #snap #snapme #horny #porn #naked #young,1
anger,0.25,test,11292,someone kik me @ montanashay_ \n#kikme #snap,1
anger,0.25,test,11040,Using multiple combs simultaneously is what I like to call impressive work!!    ;-O #snap #ohsnap #daaamn,1
anger,0.35,test,11411,"Yeah, no. I don' mind tweetin' that twice. #snap #blm #likeThat",1
anger,0.25,test,11199,Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock #snap #cum #swallow,1
anger,0.20,test,11332,@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great #sting #xph,1
anger,0.35,test,11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",1
anger,0.40,test,11246,Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting,1
anger,0.50,test,11147,Me and these burns that I pick up off the pitches don't get on at all like 😢😢 #sting,1
anger,0.50,test,11145,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the #tantrums.",1
anger,0.40,test,11185,@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). #umbrage,1
fear,0.15,test,21740,@FaithHill I remember it well #happy #afraid #Positive,1
fear,0.65,test,21816,@Its_just_Huong I will beat you !!! Always thought id be gryffindor so this is a whole new world for me 😨😨😨 #excited #afraid,1
fear,0.65,test,21581,I would just give her with their naked body. #afraid,1
fear,0.50,test,21974,@TheFienPrint So true &amp; well said. It seems ve old fashioned looking back on it. I liked Robbie on TV. Not loving all these movies #aghast!,1
fear,0.70,test,21452,@CapehartJ agree!  Those latest polls #alarming,1
fear,0.50,test,21358,@jaimeotero_ how about saying something like 'if you're concerned about privacy use it only in incognito mode'. #alarmist,1
fear,0.95,test,21513,@Twitch how do I stop that horror movie themed commercial? Suddenly hearing screams is really not making me want to watch twitch. #anxiety,1
fear,0.40,test,21650,#EFT is the single most effective tool I've learned in 40 years of being a therapist-Dr. Curtis A. Steele (psychiatrist) #stress #anxiety,1
fear,0.75,test,22008,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz",1
fear,0.70,test,21557,Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide #anxiety,1
fear,0.85,test,21661,Heyyyy warriors!!!!! #anxiety #panicattacks,1
fear,0.90,test,21339,I hate freaking out and ruining things. #anxiety,1
fear,0.75,test,21393,"I wish I could fast forward 3 months from now, I'll know then where I'm at with my girl, my classes, and basketball. Rn I have pure #anxiety",1
fear,0.80,test,21321,I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety,1
fear,0.85,test,21657,If I could turn anxiety off--I would. #nooneunderstands #anxiety,1
fear,0.65,test,21633,Look at me. Made it through the day without a meltdown. #anxiety,1
fear,0.85,test,21947,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",1
fear,0.95,test,21486,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,1
fear,0.45,test,22075,The cure for anxiety is an intimate relationship with Christ. - 1 John 4:18 #anxiety,1
fear,0.90,test,22217,Why does having anxiety drain some much of your energy #anxiety #sotired #needtosleepforhours,1
fear,0.80,test,22026,"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore #anxiety #nojobsinbiology",1
fear,0.30,test,22116,You can make excuses or you can make time. You can't make both. #time #regret #anxiety #LifeCoach,1
fear,0.35,test,21409,Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening #astounded #youwouldntreadaboutit,1
fear,0.45,test,22228,Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless #awe,1
fear,0.15,test,22045,I've said it before and I'll say it again: It's God! All God! Only God! #awe #archippusawakening #entirelybyhisgrace,1
fear,0.10,test,21376,The majority of my clients have family/ partner/ day job/ life AND write their beautiful books. #awe #gratitude #HARDwork,1
fear,0.05,test,22184,The Pats are awesome. Belichick is awesome ...they just are. #awestruck,1
fear,0.35,test,22247,"@01Starblazer 9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL #awful",1
fear,0.50,test,21722,"@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't #awful",1
fear,0.40,test,21448,"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful",1
fear,0.40,test,21655,@BurmanAJ @AMANDAZUCKERMAN I'd rather see KYLE from bbcan play again and THAT is saying something #awful,1
fear,0.50,test,21939,@cazzrhughes its reflective of the current political debate #awful,1
fear,0.35,test,21351,@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice,1
fear,0.30,test,21268,@EASPORTSFIFA EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE #awful,1
fear,0.55,test,21280,@littlepieces Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare,1
fear,0.45,test,21791,"@MoviesTVNetwork Wow, did you get a really good buy on a bunch of '70's movies? There were bad then and are worse now! #awful",1
fear,0.35,test,21388,@PARISDENNARD why should I listen to someone with a tie like that? #awful,1
fear,0.50,test,21579,@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful,1
fear,0.50,test,21620,On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. #awful #censorship,1
fear,0.30,test,21290,The #Texans should never play a prime time game again...this is #awful #TNF,1
fear,0.10,test,22121,"@noveliciouss OMG, that's such a beautiful quote. #breathless #amwriting",1
fear,0.65,test,21484,@_MariaPetrova should have stopped after 'smiled'. Being rude=not the same as being funny.It was just being mean #bully  #stoppickingonwomen,1
fear,0.40,test,21671,@60DaysInJail Dafron is hands down the biggest loser on the planet!!! Typical #bully #lifer,1
fear,0.45,test,21826,"@CGasparino Give it up Gas, I don't hate u, I just don't respect ur rudeness. #bully",1
fear,0.45,test,21423,@chelseahandler I don't think your a girls girl #fraud #bully #celebeffer,1
fear,0.60,test,21760,@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully,1
fear,0.50,test,21372,"@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human, and humane you are. #bully",1
fear,0.65,test,21488,"@Doubtism I'm not on about history or  other people, I'm on about you. I've bullied no one, I make three posts and you attack #bully",1
fear,0.50,test,21374,@TamraBarney @ShannonBeador @RHOC_KellyDodd Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted #bully,1
fear,0.40,test,21639,@vkon1 @WindyCOYS by all accounts he was poor first half. Started showboating once game was safe #bully,1
fear,0.45,test,21893,@WelshGasDoc @PlaidCymru supporter @reesmarshall239 #prejudice against #disabled people #disabledlivesmatter #bully #bbcnews #skynews,1
fear,0.50,test,21298,Annoyed with @TripAdvisorUK bullying me to download an app that eats my phone memory. Will seek alternative from now. #bully #tripadvisor,1
fear,0.35,test,21696,Back on my #bully,1
fear,0.45,test,21778,Mom you remember when Narley died? You cried like a baby! #bully,1
fear,0.70,test,21874,Omg I actually thought she was going to jump. #bully #SouthPark20 #southpark,1
fear,0.65,test,21565,"It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. #concern",1
